Sex,XYZ,Img_Path,Model,Img_Prediction,Age,Blur,Emotion,Device_Timestamp,Colours,Objects,Text,Time,Face_Recog,Date,Device_Make,Num_Faces,GPS
,"[9.180115, 0.7082581, 2.3290794]",../p03_2013-12-02/2013-12-02_11.02.23.jpg,ZTE-BLADE,[],,14.94038756,,2002:12:08 12:00:00,"['#432f2f', '#70635e', '#a08b7d', '#b7c0d5', '#0f0d0d']","['keyboard', 'person']",Se iy al anenil i} Eth AAUSe ane,11:02:23,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.180115, 0.89894295, 2.3290794]",../p03_2013-12-02/2013-12-02_11.18.53.jpg,ZTE-BLADE,[],,5.685230029,,2002:12:08 12:00:00,"['#4c4544', '#bcb3af', '#292121', '#fcf4e3', '#71717a']",[],,11:18:53,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[5.761407, -0.53119355, 7.913422]",../p03_2013-12-02/2013-12-02_12.01.52.jpg,ZTE-BLADE,[],,7.884623398,,2002:12:08 12:00:00,"['#2d3a49', '#5c717d', '#475c65', '#6b7d95', '#6d7b7d']",[],,12:01:52,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[8.458236, 0.35412905, 4.140586]",../p03_2013-12-02/2013-12-02_11.57.22.jpg,ZTE-BLADE,[],,4.667588446,,2002:12:08 12:00:00,"['#2d374e', '#7b8795', '#798587', '#687a88', '#8fbafb']",[],,11:57:22,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.534244, -0.35412905, 0.17706452]",../p03_2013-12-02/2013-12-02_12.25.53.jpg,ZTE-BLADE,[],,15.07190298,,2002:12:08 12:00:00,"['#aa9a9a', '#313a42', '#10151d', '#5a6a74', '#edf2f6']",[],"ee~ ia,Ec ia, ie etehhen tt rae et pendte:",12:25:53,[],02/12/2013,ZTE,0,"[54.687987666666665, -5.883516500000002]"
,"[9.534244, -0.89894295, 2.8738933]",../p03_2013-12-02/2013-12-02_12.42.23.jpg,ZTE-BLADE,[],,3.989507341,,2002:12:08 12:00:00,"['#3b2f3e', '#777682', '#888ba6', '#9d948f', '#848391']",[],,12:42:23,[],02/12/2013,ZTE,0,"[54.68772895, -5.883186275000001]"
,"[9.357179, 1.0760075, 2.152015]",../p03_2013-12-02/2013-12-02_11.41.52.jpg,ZTE-BLADE,[],,30.28185378,,2002:12:08 12:00:00,"['#6d6454', '#b5c4e4', '#10121a', '#1b2758', '#887f70']",['keyboard'],,11:41:52,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.357179, 0.35412905, 1.6208214]",../p03_2013-12-02/2013-12-02_11.22.52.jpg,ZTE-BLADE,[],,7.956162555,,2002:12:08 12:00:00,"['#caaa8c', '#686a72', '#3a3f51', '#e7ebf4', '#140f0e']",[],,11:22:52,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
"['Female', 'Female']","[9.534244, -0.7082581, 0.89894295]",../p03_2013-12-02/2013-12-02_12.21.23.jpg,ZTE-BLADE,['cash_machine'],"['25-32', '38-43']",11.40950934,"['Happy', 'Happy']",2002:12:08 12:00:00,"['#8c888b', '#545e6f', '#dbcfc5', '#1f2024', '#38393f']",[],Se eee+ aa,12:21:23,"[array([-0.10615639,  0.07402764,  0.0111542 , -0.03747756, -0.10262946,
       -0.03866703, -0.0730693 , -0.11049326,  0.1205842 , -0.06284142,
        0.21576086,  0.00335706, -0.23582199, -0.09268775,  0.0391519 ,
        0.10359299, -0.13952661, -0.03527965, -0.18043685, -0.12548329,
       -0.02716845,  0.07059003,  0.02106998, -0.01328336, -0.10174275,
       -0.20542234, -0.09290882, -0.05480406,  0.09060856, -0.12559617,
        0.01807871,  0.10471833, -0.22360595, -0.13700753,  0.00271148,
        0.06098272, -0.07917671, -0.08944909,  0.21636231, -0.0587675 ,
       -0.13501652, -0.00481377,  0.07171543,  0.24573343,  0.17627555,
       -0.01628285, -0.01400853, -0.02726453,  0.14360431, -0.29200536,
        0.03724018,  0.16392395,  0.07769147,  0.11941047,  0.0434565 ,
       -0.19191757,  0.03555531,  0.18818176, -0.16026071,  0.04509136,
        0.0487254 , -0.10689305, -0.08253756, -0.06557471,  0.20303273,
        0.13133559, -0.07991442, -0.18731871,  0.16035667, -0.10354634,
       -0.03702018,  0.11541535, -0.12815304, -0.18400632, -0.28987861,
        0.11640913,  0.32997265,  0.13158877, -0.17236774,  0.05525287,
       -0.0768039 , -0.05729338,  0.0131434 ,  0.04966564, -0.04161138,
       -0.02966771, -0.042789  ,  0.03446588,  0.19764009, -0.05121453,
       -0.00047094,  0.26429397,  0.0790572 , -0.01884094,  0.03655814,
        0.01993723, -0.06463719, -0.05735563, -0.1334555 ,  0.02629253,
        0.14131004, -0.13641547,  0.01831019,  0.13805847, -0.12697144,
        0.21407485,  0.02027715,  0.01270466,  0.03064862, -0.04312169,
       -0.04348785, -0.05247535,  0.18043673, -0.24723069,  0.24734493,
        0.15056582,  0.00092722,  0.16084981,  0.06510174,  0.17149046,
       -0.00228895,  0.04489863, -0.13396424, -0.11871939,  0.0807361 ,
        0.00156168, -0.03560729,  0.06287159]), array([-0.13939424,  0.10268232,  0.02435504, -0.06181123, -0.12836309,
       -0.03797511, -0.07794659, -0.08104154,  0.10323068, -0.02670217,
        0.22575468,  0.00969519, -0.24059418, -0.07800433,  0.04428013,
        0.10216779, -0.14558004, -0.08855873, -0.17992701, -0.12084067,
       -0.04289274,  0.05181214,  0.02006866,  0.01027411, -0.11140279,
       -0.20983374, -0.08202384, -0.04854225,  0.0989233 , -0.12301495,
        0.00867101,  0.09903456, -0.20793566, -0.13405794,  0.03081372,
        0.07725528, -0.05279643, -0.09503528,  0.18577947, -0.06941834,
       -0.16055232, -0.0009268 ,  0.10723726,  0.25509745,  0.19157687,
        0.00042899,  0.00425202, -0.00972913,  0.12405006, -0.29522932,
        0.03897391,  0.17691365,  0.08506797,  0.08763337,  0.0551877 ,
       -0.1984389 ,  0.01829832,  0.20043436, -0.125598  ,  0.05169111,
        0.04797929, -0.10248706, -0.0904057 , -0.09754433,  0.18444398,
        0.12916213, -0.09384468, -0.20664217,  0.14336106, -0.0947156 ,
       -0.06455848,  0.13460582, -0.13358504, -0.1729379 , -0.26479751,
        0.12235432,  0.34231731,  0.12818238, -0.17276998,  0.0740479 ,
       -0.05497556, -0.0389784 , -0.02342668,  0.05638503, -0.06722489,
       -0.03267021, -0.08781921,  0.01069133,  0.20552638, -0.04274129,
        0.02021904,  0.23073663,  0.07111245, -0.01788559,  0.04096159,
        0.05364908, -0.08399595, -0.04817597, -0.13979909,  0.0004542 ,
        0.13700336, -0.12634952, -0.0067585 ,  0.12055838, -0.11634958,
        0.16727994,  0.00780518,  0.01954599,  0.01195354, -0.02366802,
       -0.00696517, -0.06837118,  0.15989104, -0.24112475,  0.21944292,
        0.1807531 , -0.00336481,  0.1446127 ,  0.09862765,  0.15575187,
        0.02558505,  0.05647037, -0.10143289, -0.13717155,  0.06917549,
       -0.02043385, -0.04518887,  0.05519848])]",02/12/2013,ZTE,2,"[54.68834602, -5.88106476]"
,"[9.00305, 0.35412905, 3.2416427]",../p03_2013-12-02/2013-12-02_11.38.22.jpg,ZTE-BLADE,[],,14.6073746,,2002:12:08 12:00:00,"['#6c6a65', '#504b48', '#101113', '#7e7c7a', '#969295']",['book'],"eee, wees en Peamcarerss2 f007 aevppeoagpeeorvaersyt tev tive <olaee Deen gees | eee Pa ree. The selooteaed Comcept Mt Ohne llenpean ee, wwe ewes et - Set of challenging CONcCEpPts was ceormeaideteck o < eritical evaluation skills. plan is compress OMm2z a confident and competent awareness s azement how to manage change. take all reasonable precautions © Js ae at eeeee ai oy suomneseid s[qQeUuOSsPoT J]? aye . -SBueyo osSeuvur 07 MOY Pue 2U2MWIASse2 > SSSuoxwe we AWaoyoduricS puwe wopIUolD FF Bur1n)8 PIAAMOD BSL VWBVjA OWL “SPEHNS UOMNSN[ ere LEOPIELS Fir wa, >PAAOLSUOD BVBn BAASCSCUOS BuarrWMuappeqo (oe 1282s ws 4 AE A, LSS PRASCRUS YM 24 DAOOUIOD PEs"" e177 wane na Sn yee TE AN LIA mage aun PROC eT er tte Auserycheasanay £47 SomersMoe _-_ pee Qy suonnecscid s[qeuOSsvol [JP , SSouore WAoyoadurios .wSPLUCD F&F Ba 10 QSUSIIAMOD BY VBA cyl “SLs UOMENlEAe [eo7IIS AOLMSMOO Sworn "" SA AAA EPS “wae WTS ASS Lt eas PUSS rT Ore Auupchiusmmay La Ee Weteeta 277° 2 acmmenrag> Teer wees, elee wee Fin oat ote. selected it Vaan lees gang, eereek Qe GRRE —— er: A set Of challenging, CONCEPts com sickototk LTO critical Compress OMNTwd22z * “ & ee",11:38:22,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.180115, 1.253072, 2.152015]",../p03_2013-12-02/2013-12-02_11.10.23.jpg,ZTE-BLADE,[],,36.3742984,,2002:12:08 12:00:00,"['#1d2551', '#a99f8f', '#0c0e15', '#4d5e7d', '#9cb1d3']",['laptop'],,11:10:23,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.357179, 1.0760075, 2.3290794]",../p03_2013-12-02/2013-12-02_12.46.53.jpg,ZTE-BLADE,[],,7.859266457,,2002:12:08 12:00:00,"['#423545', '#80818b', '#1d181c', '#9c9f9f', '#6d5a5e']",[],,12:46:53,[],02/12/2013,ZTE,0,"[54.68772895, -5.883186275000001]"
,"[7.014479, 0.35412905, 6.2926006]",../p03_2013-12-02/2013-12-02_11.45.22.jpg,ZTE-BLADE,[],,4.526950409,,2002:12:08 12:00:00,"['#788b92', '#697e91', '#778ca5', '#607883', '#768584']",[],,11:45:22,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.180115, -0.17706452, 1.9749504]",../p03_2013-12-02/2013-12-02_11.36.25.jpg,ZTE-BLADE,[],,30.60919744,,2002:12:08 12:00:00,"['#d5c9c7', '#242533', '#beab99', '#83766f', '#f5e6e6']",[],,11:36:25,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[8.281172, 0.53119355, 5.039529]",../p03_2013-12-02/2013-12-02_12.03.55.jpg,ZTE-BLADE,[],,11.9490172,,2002:12:08 12:00:00,"['#394e67', '#75828b', '#586b8b', '#667074', '#9cd2fd']",[],,12:03:55,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[7.3822284, 0.53119355, 6.2926006]",../p03_2013-12-02/2013-12-02_11.32.55.jpg,ZTE-BLADE,[],,19.79794208,,2002:12:08 12:00:00,"['#8a7f83', '#1c171b', '#767177', '#544c53', '#82797e']",[],» the chattlerigocs ag aed cervad = bec ow 28 ge BES ee ey [*« Ww ehadssferngaingss and imnovative anc Yims > copis was considered in depth fire plan is comprehensive Migh tent awareness Of Key matters M1LZE. fo protect their ownUMS ITSY] 199}J0Nd o7 IST SISVWeE UT AoyxyT JO ssoue7eme yuoez7e WS pue SAtsuSYyordmos si uesd 2477 APA Pee uradop ur porwspisuoo seu sycoex. oo. SSA Pus PAIBAQOUUT PUBP Hurry uspeyo 1 se 2 pre Wsstansceage «Pte 12S HN eMiseypengGo aa ltUMS lt» own,11:32:55,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.534244, 0.35412905, 1.9749504]",../p03_2013-12-02/2013-12-02_11.47.25.jpg,ZTE-BLADE,[],,10.4226654,,2002:12:08 12:00:00,"['#0e121d', '#84857d', '#96b4ee', '#2e3362', '#6a7d9e']",[],,11:47:25,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.901993, 1.9749504, 0.7082581]",../p03_2013-12-02/2013-12-02_12.23.24.jpg,ZTE-BLADE,[],,14.83533858,,2002:12:08 12:00:00,"['#645755', '#05080e', '#13181d', '#303339', '#8699aa']",[],,12:23:24,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.534244, -0.0, 1.0760075]",../p03_2013-12-02/2013-12-02_10.28.53.jpg,ZTE-BLADE,[],,12.66764926,,2002:12:08 12:00:00,"['#151418', '#ac824c', '#b6d6f3', '#888e9a', '#594741']",[],,10:28:53,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.00305, 0.89894295, 2.3290794]",../p03_2013-12-02/2013-12-02_10.32.23.jpg,ZTE-BLADE,[],,10.2538634,,2002:12:08 12:00:00,"['#171820', '#bcbfd5', '#917755', '#635546', '#938e8d']",[],,10:32:23,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.00305, -0.17706452, 1.9749504]",../p03_2013-12-02/2013-12-02_10.41.26.jpg,ZTE-BLADE,['crossword_puzzle'],,88.84536309,,2002:12:08 12:00:00,"['#736b69', '#8e8683', '#4f3e3a', '#271b1b', '#718fac']",['book'],"ee esac &é fA Another idea we picked the colour Your own artwork had was to design» of your hat, thePa uo 1xe) SUI By Inox © Ublsap 0) sem p 40 Yiomye umo $0 Inojoo SU} payoid BY OM Bap] JatjouyOME UMO Ink 4NO}O9 84) ®M ep! Jotjouy JY NOK Jo . Ubisep 0} pey y Doneoyidde OU] JO! SuONa ini ane,",10:41:26,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.357179, -0.0, 1.7978859]",../p03_2013-12-02/2013-12-02_10.55.53.jpg,ZTE-BLADE,[],,23.00924141,,2002:12:08 12:00:00,"['#c5bac3', '#99939b', '#897c73', '#444b5f', '#11141f']",['book'],". “ree TMT fen og * <P eee tts COE IL a Pnge dt te Sere Pte OF tet geiy so de a. 4 3g ve tes « s ate 7 MCS er rang AUP thastag i} PICT £7 her mes Fen 4258 BOIrcecoe on hich wae ‘ shies ; : ee ane oe WR TRNAS, aa “ESLES tnres ff St eRMee Le tives tae THhOdolog., EX Ram SPrcw sey Vang Nx ~ aR SE ms sd _ me een e were y See, Te PF LF LIST CLD Shs esr LS Ss he PIVINIVI re PPaconaet AILS cy pry > SS ""fn AEANSE OITA oy the Shatlenpes Sect ana SHOWIN sy, BOCA wroteaeciax V1 psesf, CON o>, ree shiz Leech SONCEpt it Challe: IZINeS and IANOVAMVES OARS HOrtersiad OL fy, iy, 5 AM ler xj Z SONnCepts was c Si / @ SPUH anad Me SSNS e- The plan is COmprehensive a_ 4-44 FF A < eye WATS DSAISUD Ac STIs Wor SAAS DAM oue LITINVITZA i -PIsuoD sen SIdao1uIED FULB uae SO NEMA, SBQ Duce SAVE AOU pue Suis TOTTeyoS WE W’WdAa DO PIIP DA ay 27 NSSAAS AA WOoowR ROA MOUS Pee os SSMPus preys Suzy crs FONSI PEF IS ES 1 ny tty IMO Mertrizer, IT teed Swe “errr sem NAMA xy FORAY Aways >ETN cay MISE ODOa3o nis ars «<> SPS 0 69 » ASeeean8 TEN YORMEE tee Aya Ags FRO eos Usd gare frees ae eyes 8 Keer, Peres) ce AFR ge eeee “1 Pree hee ""EV CHD Pere IF CIF ""eyeao || eS IOISIOUNG Fa SY ESS PASS OoAdu6G um PAPAS DMNA ove SIdSo1IOD PULP ua 207-5 NS SSSEASS Sey pie PME ACU pues Surisusppeus IMDS IQ 24 PUT SONS SDAA WOR pure jas SSMU pei] — tJ «47 yry Pttoocnys 7F erecrercacy Sf sar ad “Ly Seman nec PMT. TOTO Poy PELE azz 2 Pgs 69s LIP PL PSL tere NAOORES Sacrsewn ne ANteennn PM pens ""Ei Aam SOC KeCE usc RTs FP srerz ""FP EIS om, ww VAYSa say aes *o Ce Ve rcs Peres, FEY prevee eer, ges CLC Ry EOL T WL ar pe pes Rims ""tS 86% peCEI iared ta» tlre wed w “-—\ WANDA ee, MMreoehi< SOlogy in <: “«< VMAS Nags SCWWARE, MANRG Secreta, eK - Hh hes APRABI VIS EET cyst Corry LMCI Cony Nallengpes Set Wood WO SNe ssh Ste Mere gg f Zins innovative AMA Yas WOLE OA Os Maller gi ry SONCSPts Considered 7/ “VAasvatiorn Skills.",10:55:53,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.357179, -0.89894295, 1.7978859]",../p03_2013-12-02/2013-12-02_11.24.24.jpg,ZTE-BLADE,[],,8.479000719,,2002:12:08 12:00:00,"['#74534b', '#978279', '#3c2e37', '#161317', '#bcb7bc']",[],,11:24:24,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.180115, 0.7082581, 1.9749504]",../p03_2013-12-02/2013-12-02_10.51.23.jpg,ZTE-BLADE,[],,92.98714602,,2002:12:08 12:00:00,"['#595256', '#121116', '#89838d', '#917a63', '#b0a5af']",['book'],"Pree Yee SNe > s SEIZED fl St ae mob nea INIT +42 SESS jtee Me CIUSIL ILE. wppr testes I pest eof SS = Sa LOLOL ISSA sappy lirtils it, Af LY MGB Raat N TT sarah ese FF Lesnese eaves renrre wees ant te “ert fet a aca erresesggests F789 Chie « Sass [Letr pees Fe cand sho? Beod LES] Rk) ERK ANS CEE EI ON ee "" ft FL RS PFI OPO farts grt VIITES some ec ope tor cose plore Alses Wort’ ™~ Bet Ot EATEN Ee re PLD =~ ie and the Scl1ecuo™ process 1s elear mmc with somes VON BMORSA. WOE OVS Se SE erro Ls <=e2 71 - SMOowinse awareness of key ™mé* euch 28 CAMS. CABve OF CMS AAAS"" zed im cha allenze> set Showin 2soo8 prachks= Am oS LSESOSSSS ~~ aes challenge casted ives clear scope tO explore wonct GONNyY ~ so ot XO LOSS se WD an detail selection proces> evidence? gooo omunca’ & SUAS Sos Ss < KS xs aad well suited to ™ ethodolozy * usc- ShHhowrsss Axons aN BOSS 3 anageme ent. FES SASAD task Or risk ™m 5 SOOO ross -. chalienge> eT NS ORASSe See eyo 2°) SN IHDOS Toe pure 3OsS sosuoll : KSDIEEPSF sO QOos Sur mow ¥ -quoulDseue™ ysis Iso YseF “<o oF porns [Loo pues orp jos eu? ABO! opoure [rareP UF ESA SO SSS Buows Su heown> BS SAA SNES SSA SSO YEO Dooce pooUSPrr? sso0oid uUOoMnlo2? o> xo (SPF ~J BANS JOVin OU DAo\axa> or DaolF 31B2][- soaAIs pue wus uol fey? ; Qeaeh SSXDes o* we AOWOe IS poocs Sureouy 325 sosmuslIeu? ous pee MO CARAS AO? “ASSN sory BE sacoppurett KOM ssouctEes Furano sop q@eort ade f “eS RN oa sano QO1 eayz Poe LA PL OL ELE OOn Stor Supa SAAT SOLIS LAD DETEPS QV Sols wey) AL LP AF OTILD OLLI S WSUS WAS Lom wT AN come ov crew EIe NTIEE ED VIE oak 3? Seoean YL AY LPL LASS EF entesise7EXPO NT AXYyeS Be one SuclpeuP? otis —- ge eimaascthe SESE Ke SSSA eos Boar 128. 5S ysri fC? ysei 2 KBoyopousl ors [[o Pue ne [reIeP jes 2uF Pe aooad uo! 4oOQ wurmeuol[s[eyo sooold BONS si os SSysanyy 7 BIOs SINTON WO PSOUSPtE no Sse yO NOE ~q JOUR ou Brcolax2> CF paoos 44e°I° soars pur i — aDoO} AX por ro ype Aon wore? ?> oy PUES PIPL STE AS 11S ep th otdt dh? Ff IWAPZUE eadhoor Ad 3S sews wes eyens net saadw JO VOR LAAN penser P2 APOE ILD ODL Fy aR rege 4F sox WANN ore my NEN AEN copy nee aed ER EN OS EVEN DALAM eA Okey pete @ pes eee CLUS LEED SRSSRee =A purrs rey #6 TELL AR OOEYE VE ALLL DA LES awe cree Keenan MAS eh EAE EIA vyttgs perp selerseses es » YS mcenasyh EP OEY us <* srr6 4 FIFE PAPILLON DAS ES, Aes WAAR SUE RXR SRA TS etfs PAPEL OSES t Fercy So aAN Se2) Soe ea Lernpzespeenet AUSIL IL CLLR sae LALA SEL NLR oN , Ay SHO COED oe, m& Bat Of HET pire lps ISOS z asp VARA ESF ga “pret tarts tile yes KearD bat carngets geen FIP spr bart Aas seosrereryot Fh tasrprre srastcteored ard <o— showirnse SY Aco KSC applicable chailenge> oMn¢ ad CY ALEDSO> wt ehallenaae gzive> scOoPo fection proces= Krovsd + ethodolosy wmited SASS anagem WADE goo Nod 4EeS sou ana sho 62S eS challet ees Gn NERS",10:51:23,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[7.913422, 0.53119355, 5.2165933]",../p03_2013-12-02/2013-12-02_10.45.56.jpg,ZTE-BLADE,[],,45.56111137,,2002:12:08 12:00:00,"['#6d696e', '#7b7479', '#312a2b', '#877e81', '#595357']",[],"eet ao the cqhattenesc> sot ~yers clear SCOoOws A> process ove A.W So. SS lhe select AO <i to WEAHOAOVO Bw < <9 ik PPANARQeMent . grove im 06th eongane sciected concept> S@u:iXtuel oa yiaouUec.S poa120ase* Od aus tt wouuoetewue Doak LAOEBOO1LO out pure 12 o> Ssaats PET wurde aT — gs Zc soRuSoiSe US? coupe =F pores ZF souc8eSsY aur Oou ney ILI IS £ = Pure Pete Pri aau. “ett! ys Ue! yenypere? »> aursuoleu? SA »az,o0afoe @ wenmuse ou 1 wciootu »=> §F perou. {uc wie wuuet “= t- <> porn 112 ws SKA ONS OO ener ere SSerp re ye AT x ape liicabPIi—- yee eonzazed a2 tho chatlenescr ~ pon it PT ae and g<ivo> scoes *- a detail Ser leootionm Process ov ; ft» AZ ASO <ll surttce jak - as +t ehalt\ rrvcrt ooneet if challengine concept y skills. ‘The pen \S",10:45:56,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.724928, -0.53119355, 0.17706452]",../p03_2013-12-02/2013-12-02_12.31.25.jpg,ZTE-BLADE,[],,57.8619934,,2002:12:08 12:00:00,"['#ede5ee', '#b09aa3', '#484041', '#232122', '#716a6e']",[],,12:31:25,[],02/12/2013,ZTE,0,"[54.687987666666665, -5.883516500000002]"
,"[8.825985, 0.89894295, 2.8738933]",../p03_2013-12-02/2013-12-02_10.47.53.jpg,ZTE-BLADE,[],,9.235528583,,2002:12:08 12:00:00,"['#9c9495', '#15151f', '#cac0ca', '#7a7475', '#4e4d54']",['book'],,10:47:53,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.534244, 0.35412905, -1.4301366]",../p03_2013-12-02/2013-12-02_12.56.55.jpg,ZTE-BLADE,[],,23.42308577,,2002:12:08 12:00:00,"['#b8b6b6', '#1f3e7c', '#746566', '#322529', '#7f7e8d']",['person'],éd,12:56:55,[],02/12/2013,ZTE,0,"[54.68835526, -5.8810074]"
,"[8.825985, 0.35412905, 3.4187074]",../p03_2013-12-02/2013-12-02_10.43.23.jpg,ZTE-BLADE,[],,7.127702605,,2002:12:08 12:00:00,"['#716967', '#cac0c9', '#171721', '#a9a3a9', '#8f8685']",['book'],,10:43:23,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[8.825985, -0.53119355, 3.050958]",../p03_2013-12-02/2013-12-02_10.34.52.jpg,ZTE-BLADE,[],,12.47514071,,2002:12:08 12:00:00,"['#7e653c', '#7b808d', '#5c616d', '#9498a8', '#1a1c24']",[],,10:34:52,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[3.4187074, -0.17706452, 2.3290794]",../p03_2013-12-02/2013-12-02_12.37.54.jpg,ZTE-BLADE,[],,9.763373584,,2002:12:08 12:00:00,"['#595964', '#767682', '#dfdad8', '#27272b', '#9e989c']",[],,12:37:54,[],02/12/2013,ZTE,0,"[54.68772895, -5.883186275000001]"
,"[9.357179, -0.53119355, -0.0]",../p03_2013-12-02/2013-12-02_10.26.53.jpg,ZTE-BLADE,[],,8.437227815,,2002:12:08 12:00:00,"['#98979c', '#b6bbc7', '#e0ecf9', '#616a7f', '#31232e']",[],,10:26:53,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
